,rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
1273,2467,3500,2.0,2,1014,4,5.0,9,0,0,0,0,0,0,0,0,Ditmas Park,Brooklyn
1279,865,2615,0.0,1,430,1,24.0,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1280,10910,2200,1.0,1,825,3,6.0,54,0,0,0,0,0,0,0,0,Ditmas Park,Brooklyn
1286,3375,3120,1.0,1,677,1,28.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1291,2914,3299,3.0,1,972,7,3.0,116,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
1294,8109,3000,1.0,1,676,5,12.0,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1301,4762,4545,2.0,2,852,3,4.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1302,10825,1400,0.0,1,550,2,4.0,87,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
1304,1425,3300,2.0,1,626,3,5.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1305,5807,5995,2.0,2,1179,5,26.0,6,0,0,0,1,1,0,0,1,Williamsburg,Brooklyn
1307,4248,1900,2.0,1,800,7,3.0,85,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
1312,5040,2630,0.0,1,408,5,9.0,11,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1317,6856,1895,2.0,1,930,6,5.0,57,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
1318,776,1895,2.0,1,750,4,2.0,107,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
1327,6622,4500,3.0,1,1500,2,1.0,6,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
1328,7815,4095,2.0,1,900,2,68.0,8,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1329,6557,3400,1.0,1,723,8,3.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1333,10127,2775,2.0,1,850,2,2.0,11,1,0,0,1,0,0,0,0,Bushwick,Brooklyn
1336,544,2700,1.0,1,700,6,3.0,96,0,0,1,1,1,1,0,1,Carroll Gardens,Brooklyn
1337,5186,2925,1.0,1,664,9,9.0,4,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1340,3127,2400,1.0,1,568,4,2.0,1,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
1341,9425,1900,2.0,1,900,3,4.0,85,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
1344,4707,1650,1.0,1,500,8,2.0,91,0,0,0,0,0,0,0,0,Red Hook,Brooklyn
1349,9197,4145,2.0,1,709,7,4.0,157,1,0,0,0,0,0,0,0,Cobble Hill,Brooklyn
1352,8961,2500,1.0,2,680,4,2.0,8,0,0,1,0,0,0,1,0,Greenwood,Brooklyn
1357,5374,2300,1.0,1,700,13,4.0,96,0,0,0,0,0,0,0,0,Cobble Hill,Brooklyn
1360,3085,3195,2.0,1,1200,3,4.0,10,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1362,9973,2750,1.0,1,700,12,4.0,9,0,0,0,0,1,0,0,0,Clinton Hill,Brooklyn
1368,6584,1650,0.5,1,750,4,1.0,75,0,0,0,0,0,0,0,0,Kensington,Brooklyn
1376,4300,4500,2.0,2,1800,10,2.0,1,0,0,0,0,0,0,0,0,Manhattan Beach,Brooklyn
1389,9649,3199,1.5,0,750,4,3.0,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1395,8123,4300,2.0,2,1222,6,15.0,13,0,1,0,1,1,1,0,1,Williamsburg,Brooklyn
1396,2203,2000,0.0,1,414,8,2.0,85,1,0,0,0,0,0,0,0,Boerum Hill,Brooklyn
1399,7300,2534,0.0,1,437,7,2.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1404,5975,2500,1.0,1,800,2,3.0,86,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1406,1846,3750,3.0,2,1300,2,2.0,85,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
1418,5958,3400,0.0,2,705,5,2.0,96,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1421,5345,3225,1.0,1,590,1,25.0,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
1445,729,4200,2.0,2,1222,6,14.0,13,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1454,7780,2488,1.0,1,500,7,5.0,116,0,0,0,0,1,0,0,1,Brooklyn Heights,Brooklyn
1457,7515,2550,1.0,1,613,6,3.0,10,0,1,1,1,1,1,1,0,Park Slope,Brooklyn
1459,8642,3250,2.0,1,900,6,2.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1467,11173,3411,1.0,1,713,4,18.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1486,9471,1500,1.0,1,700,6,3.0,60,0,0,0,0,0,0,0,0,Ocean Parkway,Brooklyn
1494,533,1995,2.0,2,845,3,1.0,111,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
1498,11332,2510,0.0,1,476,1,36.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1500,6739,3900,1.0,1,625,5,5.0,1,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
1504,2463,3600,2.0,1,1100,4,12.0,58,0,0,1,1,1,1,0,0,Downtown Brooklyn,Brooklyn
1507,5923,3000,4.0,1,1200,2,2.0,106,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
1511,3782,3320,1.0,1,578,1,18.0,17,1,0,0,0,0,1,0,0,Brooklyn Heights,Brooklyn
1516,9450,3400,3.0,2,1500,5,1.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
1520,7434,2495,0.0,1,487,1,14.0,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1531,1765,6600,2.0,2,1218,0,6.0,116,1,0,1,1,1,1,0,1,Brooklyn Heights,Brooklyn
1540,9555,2000,0.0,1,450,8,1.0,111,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn
1541,6326,2570,2.0,1,950,5,8.0,6,1,0,0,0,0,1,0,0,Flatbush,Brooklyn
1542,4079,2900,1.0,1,750,7,2.0,8,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1552,4668,2000,1.0,1,650,2,4.0,85,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
1553,9524,3204,1.0,1,616,6,2.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1558,9543,6895,3.0,2,1601,1,26.0,10,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
1576,4078,3499,2.0,2,1600,5,1.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
1578,9755,3800,3.0,1,1000,14,1.0,96,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn
1590,7261,3700,3.0,1,1500,3,2.0,110,0,0,0,0,0,0,0,0,Prospect Heights,Brooklyn
1591,5352,3540,1.0,1,683,3,6.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1592,4375,2704,0.0,1,437,7,7.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1606,3648,1425,1.0,1,650,4,1.0,88,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
1607,8272,1950,2.0,1,800,4,2.0,106,0,0,0,0,0,0,0,0,Kensington,Brooklyn
1611,6701,1581,0.0,1,513,2,5.0,52,0,0,0,0,0,0,0,0,Coney Island,Brooklyn
1618,7827,4500,3.0,2,1000,2,3.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1619,6422,2000,1.0,1,1064,9,5.0,84,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
1625,5557,2500,1.0,1,804,7,6.0,90,1,0,0,0,0,0,0,0,Flatbush,Brooklyn
1626,10646,3995,3.5,2,1500,3,1.0,85,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
1632,8646,5320,2.0,2,992,5,11.0,11,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1646,1794,2590,2.0,1,800,2,3.0,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1654,4263,5500,3.0,2,1652,1,10.0,88,1,0,1,0,0,0,1,0,Downtown Brooklyn,Brooklyn
1655,3072,4350,3.0,1,950,2,2.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1659,1154,3950,3.0,2,1450,2,4.0,79,0,0,0,0,0,0,0,0,Windsor Terrace,Brooklyn
1665,7953,2350,2.0,1,1000,3,12.0,111,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn
1669,10582,3415,4.0,2,1630,6,40.0,89,1,0,0,0,0,0,0,0,Flatbush,Brooklyn
1676,10935,2500,0.0,1,441,2,5.0,5,0,0,0,1,0,0,0,0,Williamsburg,Brooklyn
1699,2116,4650,2.0,2,1295,1,17.0,88,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1701,1988,3340,1.0,1,518,1,8.0,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
1703,3667,1700,2.0,1,900,9,2.0,85,0,0,0,0,0,0,0,0,Dyker Heights,Brooklyn
1728,2777,2450,2.0,1,1100,4,2.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
1729,8660,2100,2.5,1,1000,5,3.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
1730,9040,7200,3.0,2,1427,2,5.0,90,1,0,0,0,1,0,0,0,Downtown Brooklyn,Brooklyn
1737,3902,1950,2.0,1,600,8,3.0,92,0,0,0,0,0,0,0,0,Sunset Park,Brooklyn
1738,6481,2300,1.0,1,680,9,3.0,88,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn
1739,9151,3725,1.0,1,661,3,8.0,16,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
1740,7619,3100,1.0,1,950,4,1.0,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1742,3911,3300,3.0,1,900,1,4.0,6,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1746,5996,2775,2.0,1,900,5,2.0,85,0,1,0,1,1,0,0,1,Greenpoint,Brooklyn
1750,9593,3600,1.0,1,824,2,13.0,89,0,1,1,0,1,0,0,1,Fort Greene,Brooklyn
1759,924,2500,1.0,1,589,5,3.0,10,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
1763,11122,3600,1.0,1,1000,3,3.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1767,7935,3099,2.0,1,750,3,4.0,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1772,4887,3995,2.0,1,850,7,4.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1773,4425,2500,1.0,1,780,10,2.0,126,0,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
1774,9484,1900,1.0,1,800,3,4.0,85,0,0,0,0,0,0,0,0,Prospect Lefferts Gardens,Brooklyn
1775,6488,2729,1.0,1,683,3,2.0,0,1,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
1779,1520,2500,1.0,1,800,4,3.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
1788,2838,2417,2.0,2,850,7,4.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
1789,2781,6250,2.0,2,1200,2,11.0,5,0,0,1,0,0,1,1,0,Williamsburg,Brooklyn
1795,119,2550,1.0,1,673,8,4.0,143,1,0,0,0,0,1,0,0,Fort Greene,Brooklyn
1804,6252,1700,1.0,1,650,6,4.0,56,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
1813,6288,2195,2.0,1,1225,3,5.0,59,1,0,0,0,0,0,0,0,Gravesend,Brooklyn
1817,9196,3805,1.0,1,706,5,9.0,11,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1820,1582,2750,2.0,1,900,7,1.0,96,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
1825,1789,4000,3.0,1,800,3,1.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
1826,2788,3950,2.0,1,929,3,2.0,7,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
1828,6264,2446,2.0,1,1000,8,1.0,88,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1832,8380,3800,3.0,1,1300,3,2.0,117,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
1833,1345,2635,0.0,1,503,1,19.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1836,9982,2600,2.0,1,900,3,3.0,81,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
1837,7715,1800,1.0,1,700,5,1.0,87,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
1843,3273,1850,1.0,1,700,11,2.0,1,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
1846,11041,2500,1.0,1,800,5,3.0,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1847,4429,2900,1.0,1,900,2,2.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1860,2702,3337,1.0,1,677,6,2.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1866,3950,2150,1.0,1,700,11,3.0,106,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
1872,1436,3000,0.0,1,645,5,5.0,8,0,0,0,1,0,0,0,0,Williamsburg,Brooklyn
1876,1223,4850,2.0,2,1114,6,2.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1877,1573,3295,1.0,1,675,1,15.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1878,7896,3695,2.0,1,800,3,2.0,2,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1888,9015,2200,1.0,1,713,3,5.0,86,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn
1895,8366,3385,3.0,2,1175,4,2.0,9,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
1904,9853,4395,2.0,2,1300,3,1.0,79,0,0,0,0,0,1,0,0,Prospect Heights,Brooklyn
1905,8938,4500,2.0,1,1500,4,4.0,85,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn
1906,10426,3000,0.0,1,794,2,3.0,8,0,1,0,1,1,1,0,1,Williamsburg,Brooklyn
1916,2774,4390,2.0,2,870,8,3.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1924,5151,5000,2.0,2,1150,4,4.0,9,0,1,0,1,1,1,0,1,Williamsburg,Brooklyn
1935,6232,2695,1.0,1,645,3,4.0,0,1,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
1941,3430,6100,2.0,2,1104,6,4.0,8,1,0,0,0,0,1,0,0,Williamsburg,Brooklyn
1951,4305,3675,1.0,1,704,3,1.0,116,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
1954,4712,3000,1.0,1,638,8,4.0,10,0,1,0,1,1,1,0,1,Greenpoint,Brooklyn
1957,5784,3600,3.0,1,969,9,3.0,86,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn
1959,7474,2800,1.0,1,1000,13,3.0,86,1,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
1963,6963,2200,1.0,1,500,9,3.0,85,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
1966,662,2835,0.0,1,615,8,6.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1974,6946,2199,1.5,1,750,4,2.0,88,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1975,10674,1750,0.0,1,500,8,1.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
1979,3959,3795,3.0,1,1150,6,1.0,116,0,1,1,1,1,1,0,1,Cobble Hill,Brooklyn
1984,4743,1425,0.0,1,490,6,1.0,56,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
1986,4252,9000,2.0,2,2005,5,4.0,100,0,0,0,1,1,0,0,1,DUMBO,Brooklyn
1989,2740,2200,1.0,1,400,6,2.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
1997,6816,3600,2.0,2,1000,7,2.0,26,0,0,1,1,0,0,0,0,Windsor Terrace,Brooklyn
2019,1144,2200,1.0,1,800,6,1.0,85,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2026,4397,6250,1.0,1,2000,9,4.0,85,0,0,0,0,0,0,0,0,Red Hook,Brooklyn
2036,7656,2600,0.0,1,470,2,2.0,6,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2047,6277,3150,1.0,1,775,4,2.0,66,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2054,9760,3195,2.0,1,950,8,2.0,15,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2058,812,4314,1.0,1,625,5,3.0,1,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
2066,10172,2800,1.0,1,641,3,4.0,7,0,1,1,1,1,0,0,1,Gowanus,Brooklyn
2070,5745,3750,2.0,2,1100,13,3.0,116,1,0,0,0,0,0,0,0,Cobble Hill,Brooklyn
2073,7611,2910,1.0,1,677,1,10.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
2074,10404,2650,2.0,1,821,7,3.0,15,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
2079,2165,1800,2.0,1,1000,9,3.0,91,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
2086,2437,3500,2.0,2,1139,7,11.0,96,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
2088,7497,4600,2.0,2,1000,2,2.0,86,0,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
2091,6619,4350,3.0,1,950,2,2.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2098,5090,3092,1.0,1,676,9,6.0,4,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2100,10588,1938,1.0,1,603,7,5.0,90,1,0,0,0,0,0,0,0,Flatbush,Brooklyn
2102,8953,1995,2.0,1,995,5,6.0,58,1,0,0,0,0,0,0,0,Gravesend,Brooklyn
2105,4144,4500,3.0,2,1600,2,4.0,79,0,0,0,0,0,0,0,0,Windsor Terrace,Brooklyn
2107,967,5500,2.0,2,1355,2,13.0,89,1,0,0,0,0,0,0,0,Fort Greene,Brooklyn
2113,7536,3450,2.0,1,900,0,2.0,86,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2125,4122,3950,1.0,1,775,5,19.0,6,0,1,0,1,1,0,0,1,Williamsburg,Brooklyn
2128,6042,2650,2.0,2,1003,7,6.0,96,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
2139,6437,4000,3.0,1,1800,6,1.0,5,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
2141,5421,2400,0.0,1,475,9,2.0,16,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
2142,10919,3000,1.0,1,750,3,2.0,7,0,1,1,1,1,1,0,1,Williamsburg,Brooklyn
2147,4423,4200,2.0,2,910,3,2.0,12,0,0,0,1,0,0,0,0,Williamsburg,Brooklyn
2150,3941,4000,1.0,1,1085,6,4.0,88,0,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
2152,1171,5995,2.0,2,1033,7,12.0,9,0,1,1,1,1,1,0,1,Williamsburg,Brooklyn
2157,8460,4950,2.0,2,1300,3,3.0,13,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
2170,2937,2300,1.0,1,500,6,3.0,146,0,0,0,0,1,0,0,0,Cobble Hill,Brooklyn
2179,8892,3000,0.0,1,511,2,30.0,3,1,0,0,0,0,0,0,0,Fort Greene,Brooklyn
2182,11337,6565,3.0,2,1207,1,27.0,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
2184,5922,3100,2.0,1,850,0,7.0,70,0,1,0,1,1,1,1,1,Clinton Hill,Brooklyn
2186,47,3333,0.0,1,1025,8,1.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2192,4223,5250,3.0,2,1570,2,7.0,10,1,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
2197,10819,2650,2.0,1,1000,8,2.0,88,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2200,673,12000,3.0,2,2571,6,2.0,88,0,0,0,1,1,0,0,0,Brooklyn Heights,Brooklyn
2209,6907,10000,3.0,2,1854,6,4.0,8,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
2218,8316,2200,1.0,1,750,5,2.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
2222,2485,2625,0.0,1,515,4,34.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
2223,4816,1550,1.0,1,900,10,1.0,85,0,0,0,0,0,0,0,0,Sheepshead Bay,Brooklyn
2226,1112,2700,1.0,1,900,2,2.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
2228,9251,2500,1.0,1,665,5,4.0,86,0,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
2241,4022,4750,4.0,2,964,6,4.0,112,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
2242,7707,2150,0.0,1,420,5,6.0,96,0,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
2243,8180,2700,2.0,1,750,3,2.0,88,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2249,10262,3875,1.0,1,784,6,3.0,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2253,2732,2100,2.0,1,1000,0,1.0,115,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
2255,10749,4400,2.0,2,1100,7,3.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2259,8999,2800,1.0,1,700,7,1.0,101,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
2263,10860,2650,1.0,1,1000,5,2.0,91,0,0,0,0,0,0,0,0,Prospect Heights,Brooklyn
2279,8848,2300,1.0,1,650,2,1.0,96,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2280,1254,3630,1.0,1,667,1,34.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
2283,3207,4416,3.0,1,900,9,4.0,96,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2284,931,2000,2.0,1,1000,6,3.0,85,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
2286,9209,2275,1.0,1,500,8,4.0,96,1,0,0,0,0,0,0,0,Park Slope,Brooklyn
2287,9762,2999,2.0,1,750,3,2.0,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2288,7184,2975,3.0,1,723,4,2.0,85,1,0,0,0,0,0,0,0,Gowanus,Brooklyn
2299,1910,2854,1.0,1,605,7,5.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2307,10281,2700,0.0,1,908,6,1.0,101,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2310,8893,3750,1.0,1,696,2,15.0,3,1,0,0,0,0,0,0,0,Fort Greene,Brooklyn
2311,7197,3800,1.0,1,1100,4,4.0,96,0,0,0,0,0,0,0,0,DUMBO,Brooklyn
2312,5261,3600,3.0,1,1000,2,2.0,86,1,0,0,0,0,0,0,0,Prospect Heights,Brooklyn
2322,3108,4400,1.0,1,725,4,2.0,9,0,0,0,1,1,1,0,1,Williamsburg,Brooklyn
2327,5530,3400,1.0,1,753,1,5.0,10,1,0,0,0,0,1,0,0,DUMBO,Brooklyn
2341,4633,3200,1.5,1,1000,2,2.0,85,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2346,10806,3400,1.0,1,739,2,4.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2348,8850,2650,0.5,1,490,5,23.0,8,0,0,0,0,1,0,0,0,Williamsburg,Brooklyn
2359,8289,4350,3.0,1,950,2,2.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2360,6073,6995,3.0,3,1467,1,4.0,4,1,0,1,0,0,0,0,0,Williamsburg,Brooklyn
2363,8234,8900,3.0,2,1709,6,3.0,88,1,0,0,0,0,0,1,1,Brooklyn Heights,Brooklyn
2364,4854,3200,1.0,1,750,1,2.0,115,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2366,10843,2500,1.5,1,800,9,4.0,116,0,0,0,0,0,0,0,0,Boerum Hill,Brooklyn
2377,6523,1800,0.0,1,350,6,1.0,11,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2381,8299,1600,0.0,1,600,4,5.0,59,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
2384,1456,4100,1.0,2,723,5,4.0,86,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
2386,3167,1800,1.0,1,900,6,1.0,56,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
2395,4024,2899,2.0,1,750,4,4.0,9,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2403,4708,2400,2.0,1,800,6,2.0,86,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2405,5845,1900,0.0,1,453,5,2.0,6,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
2409,8537,3475,1.5,1,1275,3,2.0,115,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
2410,8631,4600,2.0,2,1034,5,6.0,8,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2418,4773,3000,3.0,1,900,2,1.0,85,1,0,0,0,0,0,0,0,Prospect Lefferts Gardens,Brooklyn
2422,6510,2750,1.0,1,550,2,2.0,11,1,0,0,1,0,0,0,0,Bushwick,Brooklyn
2430,5491,2700,2.0,1,800,7,11.0,96,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2434,4645,2200,2.0,1,900,5,3.0,10,0,0,0,0,0,0,0,0,Midwood,Brooklyn
2442,4659,4899,4.0,3,1500,6,2.0,88,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2444,1782,3200,1.0,1,700,4,4.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2448,4466,3300,1.0,1,733,2,11.0,90,0,0,0,0,1,0,0,0,Downtown Brooklyn,Brooklyn
2455,2669,5300,2.0,2,1400,3,9.0,114,0,0,1,0,0,0,0,0,Prospect Heights,Brooklyn
2457,5360,3150,1.5,1,1000,8,3.0,9,0,0,0,0,1,0,0,0,Williamsburg,Brooklyn
2462,3193,5630,2.0,2,974,6,6.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2464,9380,4349,3.5,3,1900,5,1.0,85,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
2466,10186,1750,1.5,1,1000,2,2.0,85,0,0,0,0,0,0,0,0,Bushwick,Brooklyn
2474,6983,4500,3.0,2,1000,2,3.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2477,4537,2734,0.0,1,515,6,5.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2483,8664,2000,1.0,1,525,3,4.0,116,0,0,0,0,0,0,0,0,Cobble Hill,Brooklyn
2485,3140,2500,1.0,1,706,1,3.0,9,1,0,0,0,0,0,1,0,Bedford-Stuyvesant,Brooklyn
2493,6949,2550,1.0,1,450,9,7.0,86,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2502,343,2850,1.0,1,620,5,4.0,8,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2504,2494,3570,0.0,1,876,3,4.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2506,6296,2875,3.0,1,1550,8,2.0,86,1,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
