,rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
2950,1628,3575,2.0,2,933,43,9.0,8,0,0,0,0,0,0,0,0,Long Island City,Queens
2954,7379,2900,3.0,2,1200,16,3.0,11,0,0,0,0,0,0,0,0,Astoria,Queens
2980,1890,1625,0.0,1,500,4,3.0,70,0,0,0,0,0,0,0,0,Rego Park,Queens
2982,2533,2795,4.0,2,1000,11,2.0,96,0,0,0,0,0,0,0,0,South Richmond Hill,Queens
3000,6796,1825,1.0,1,773,13,5.0,60,1,0,0,0,0,1,0,0,Forest Hills,Queens
3008,5132,1700,1.0,1,650,2,2.0,94,0,0,0,0,0,0,0,0,Astoria,Queens
3009,10310,2450,2.0,2,1183,6,4.0,56,1,1,0,1,1,1,0,1,Kew Gardens,Queens
3010,6316,1750,1.0,1,720,16,4.0,53,0,0,0,0,0,0,0,0,Forest Hills,Queens
3062,5860,2650,2.0,1,1000,1,1.0,85,0,0,0,0,0,0,0,0,Sunnyside,Queens
3065,8913,2000,2.0,1,1000,10,1.0,85,1,0,0,0,0,0,0,0,Ridgewood,Queens
3084,3252,3000,1.0,1,629,6,20.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
3089,7972,1750,1.0,1,830,3,2.0,80,0,0,0,0,0,0,0,0,Kew Gardens,Queens
3105,9333,2575,1.0,1,610,1,3.0,0,1,0,0,0,0,0,0,0,Astoria,Queens
3113,9642,2200,2.0,1,1000,4,3.0,88,0,0,0,0,0,0,0,0,Astoria,Queens
3114,9879,3450,1.0,1,629,6,3.0,85,1,0,0,0,0,0,0,0,Long Island City,Queens
3121,8962,1750,1.0,1,740,4,2.0,78,0,0,0,0,0,0,0,0,Rego Park,Queens
3131,7337,2100,1.0,1,750,7,5.0,64,1,1,1,1,1,1,0,0,Rego Park,Queens
3136,1577,2569,0.0,1,528,3,3.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens
3141,8159,2200,1.0,1,850,4,5.0,56,0,0,0,0,0,0,0,0,Astoria,Queens
3157,3454,3125,1.0,1,691,6,6.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
3176,2983,1399,0.0,1,540,4,2.0,52,0,0,0,0,0,0,0,0,Jamaica Estates,Queens
3181,9383,2750,2.0,2,998,1,2.0,55,1,0,0,0,0,0,0,0,Rego Park,Queens
3229,3353,1450,0.0,1,428,16,4.0,54,1,0,0,0,0,0,0,0,Flushing,Queens
3233,4914,4700,2.0,2,1230,2,1.0,6,1,0,0,0,0,0,0,0,Long Island City,Queens
3239,4209,1625,0.0,1,500,4,3.0,70,1,0,0,0,0,0,0,0,Rego Park,Queens
3240,1931,1950,1.0,1,925,12,2.0,60,1,0,1,0,0,0,0,0,Kew Gardens,Queens
3269,7633,2350,1.0,1,600,6,3.0,106,0,0,0,0,0,0,0,0,Astoria,Queens
3284,5088,1850,1.0,1,1000,4,3.0,75,0,0,0,0,0,0,0,0,Forest Hills,Queens
3287,8381,1850,1.0,1,875,4,2.0,85,0,0,0,0,0,0,0,0,Astoria,Queens
3293,8414,1900,1.0,1,700,2,9.0,90,0,0,1,0,0,1,0,0,Astoria,Queens
3304,3175,2350,1.0,1,936,11,3.0,8,0,0,0,0,0,0,0,0,Astoria,Queens
3308,6967,2000,2.0,1,750,10,2.0,86,0,0,0,0,0,0,0,0,Astoria,Queens
3318,3395,2500,2.0,1,700,2,2.0,86,0,0,0,0,0,0,0,0,Woodside,Queens
3321,10833,2050,1.0,1,800,5,1.0,77,0,0,0,0,0,0,0,0,Sunnyside,Queens
3342,10129,1650,1.0,1,875,8,5.0,84,0,0,0,0,0,0,0,0,Rockaway All,Queens
3356,11037,1750,1.0,1,850,17,2.0,54,0,0,0,0,0,0,0,0,Flushing,Queens
3362,6403,2400,1.0,1,800,9,3.0,96,0,1,1,1,1,1,0,1,Astoria,Queens
3370,5755,3125,1.0,1,691,6,5.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
3380,6478,1625,1.0,1,865,5,5.0,54,0,0,0,0,0,0,0,0,Jamaica Hills,Queens
3382,3256,3964,2.0,2,913,6,17.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
3405,6621,4000,2.0,2,1009,2,6.0,8,0,0,0,1,1,0,1,1,Long Island City,Queens
3409,2872,2350,2.0,1,1005,12,5.0,60,1,0,0,1,0,0,0,0,Forest Hills,Queens
3416,9978,2000,1.0,1,722,10,5.0,2,0,0,0,0,0,0,0,0,North Corona,Queens
3432,4352,1600,0.0,1,625,4,4.0,53,0,0,0,0,0,0,0,0,Elmhurst,Queens
3447,1599,2275,0.0,1,460,6,7.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
3457,1772,2100,2.0,1,850,4,2.0,86,1,0,0,0,0,0,0,0,Ridgewood,Queens
3468,4119,2095,1.0,1,700,2,5.0,53,0,0,0,0,0,0,0,0,Astoria,Queens
3482,7762,1950,1.0,1,915,6,12.0,56,1,0,0,0,0,0,0,0,Kew Gardens,Queens
3484,7839,2250,2.0,1,1100,14,2.0,60,0,0,1,1,1,1,1,1,Flushing,Queens
3515,4927,1895,1.0,1,680,4,1.0,85,0,0,0,0,0,0,0,0,Astoria,Queens
3523,7327,2000,2.0,1,1200,8,2.0,86,0,0,0,0,0,0,0,0,Kew Gardens,Queens
3538,1606,1975,2.0,1,950,4,2.0,85,0,0,0,0,0,0,0,0,Astoria,Queens
3565,3710,1700,1.0,1,1000,18,4.0,54,0,0,0,0,0,0,0,0,Flushing,Queens
3567,11159,2000,2.0,1,800,5,2.0,88,0,0,0,0,0,0,0,0,Sunnyside,Queens
3571,2984,1299,0.0,1,340,4,7.0,56,0,0,0,0,0,0,0,0,Briarwood,Queens
3598,3699,3300,1.0,1,830,2,11.0,8,0,0,0,0,1,0,0,0,Long Island City,Queens
3601,3260,3125,1.0,1,627,6,12.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
3603,10227,2650,0.0,1,487,2,11.0,4,1,1,1,1,1,1,0,1,Long Island City,Queens
3614,9051,2050,1.0,1,646,1,4.0,1,1,0,0,0,0,0,0,0,Elmhurst,Queens
3615,6783,2700,2.0,1,1000,3,2.0,92,0,0,0,0,0,0,0,0,Astoria,Queens
3622,11301,1971,1.0,1,850,4,5.0,62,1,0,0,0,0,0,0,0,Forest Hills,Queens
3656,9049,2995,2.0,2,1368,3,3.0,7,0,0,0,0,0,0,0,0,Astoria,Queens
3663,6899,1825,1.0,1,697,6,7.0,57,1,0,0,0,0,0,0,0,Rego Park,Queens
3676,5676,3325,1.0,1,859,2,6.0,8,0,1,1,1,1,0,0,1,Long Island City,Queens
3684,5430,2250,0.0,1,487,10,10.0,6,1,1,0,0,0,0,0,0,Astoria,Queens
3694,2375,2300,2.0,1,1050,6,1.0,91,0,0,0,0,0,0,0,0,Astoria,Queens
3702,431,2700,3.0,2,1100,16,2.0,126,0,0,0,0,0,0,0,0,Astoria,Queens
3706,8691,1250,0.0,1,395,4,2.0,65,0,0,0,0,0,0,0,0,Jamaica Estates,Queens
3712,9919,2950,3.0,2,1413,2,5.0,68,0,0,0,0,0,0,0,0,Rego Park,Queens
3736,10239,2995,1.0,1,713,1,4.0,8,1,0,0,0,0,0,0,0,Long Island City,Queens
3744,7502,1950,1.0,1,480,10,3.0,1,1,0,0,0,0,0,0,0,Ridgewood,Queens
3748,6954,1700,0.0,1,566,6,12.0,57,1,0,0,0,0,0,0,0,Rego Park,Queens
3767,7760,3300,2.0,1,858,10,8.0,6,1,0,0,0,0,0,0,0,Astoria,Queens
3769,8815,3500,1.0,1,1000,9,7.0,3,1,0,0,0,0,0,0,0,Astoria,Queens
3800,5647,2570,1.0,1,625,9,4.0,3,1,0,0,0,0,0,0,0,Astoria,Queens
3810,2716,2595,1.0,1,841,8,3.0,56,1,0,1,1,1,0,0,0,Forest Hills,Queens
3831,1177,2400,1.0,1,720,2,3.0,6,0,0,0,0,0,0,0,0,Astoria,Queens
3841,10254,2600,1.0,1,610,9,6.0,3,1,0,0,0,0,0,0,0,Astoria,Queens
3844,5649,3225,1.0,1,629,6,14.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
3849,10725,3700,4.0,2,1000,1,3.0,86,0,0,0,0,0,0,0,0,Ridgewood,Queens
3857,5643,3175,1.0,1,627,6,13.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
3876,4803,4150,2.0,2,1200,8,3.0,10,0,0,0,0,0,0,0,0,Long Island City,Queens
3877,3784,2550,2.0,2,900,2,5.0,86,1,0,0,0,0,0,0,0,Ridgewood,Queens
3896,1978,3400,2.0,1,858,10,5.0,6,1,0,0,0,0,0,0,0,Astoria,Queens
3908,4508,6400,2.0,2,1500,10,14.0,8,1,1,0,0,0,0,0,0,Long Island City,Queens
3922,6330,2500,2.0,1,1000,18,2.0,27,1,0,0,0,0,0,0,0,Astoria,Queens
3925,6581,1585,1.0,1,700,4,1.0,85,0,0,0,0,0,0,0,0,Woodside,Queens
3935,1342,2600,2.0,2,800,2,1.0,86,1,0,0,0,0,0,0,0,Ridgewood,Queens
3940,5468,2450,2.0,1,900,2,3.0,88,0,0,0,0,0,0,0,0,Astoria,Queens
3949,4511,5057,2.0,2,1259,3,27.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens
3969,7806,2100,1.0,1,650,4,2.0,7,0,0,0,0,0,0,0,0,Astoria,Queens
3976,7165,1875,2.0,2,960,10,2.0,17,0,0,0,0,0,0,0,0,Kew Gardens,Queens
3987,7785,2650,3.0,1,900,6,2.0,91,0,0,0,0,0,0,0,0,Astoria,Queens
3995,7345,2700,1.0,1,690,3,23.0,20,1,0,0,0,0,0,0,0,Long Island City,Queens
3996,2859,1299,0.0,1,340,4,6.0,56,0,0,0,0,0,0,0,0,Briarwood,Queens
4020,3679,1800,2.0,1,920,5,4.0,62,0,0,0,0,0,0,0,0,Rego Park,Queens
4021,1857,2250,0.0,1,562,1,3.0,6,0,0,1,0,0,0,0,0,Long Island City,Queens
4024,4510,4707,2.0,2,1259,3,29.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens
4038,8914,1800,2.0,1,1000,10,1.0,85,1,0,0,0,0,0,0,0,Ridgewood,Queens
4076,2385,2000,1.0,1,900,4,3.0,70,0,0,0,0,0,0,0,0,Rego Park,Queens
4095,4207,2250,2.0,1,1100,14,3.0,60,1,0,0,0,0,0,0,0,Flushing,Queens
4117,6935,3110,1.0,1,680,3,29.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens
4125,4664,2300,1.0,1,950,3,3.0,85,1,0,0,0,0,0,0,0,Sunnyside,Queens
4127,5625,2950,1.0,1,757,2,2.0,8,0,0,0,0,0,0,0,0,Long Island City,Queens
4157,84,1625,0.0,1,500,4,3.0,70,0,0,0,0,0,0,0,0,Rego Park,Queens
4163,1091,3300,2.0,2,1100,3,9.0,6,0,0,0,0,0,0,0,0,Flushing,Queens
4165,2129,2800,1.0,1,908,1,22.0,25,0,0,0,0,0,0,0,0,Forest Hills,Queens
4182,8728,3095,2.0,2,1001,3,5.0,74,1,0,0,0,0,0,0,0,Sunnyside,Queens
4184,1671,1950,2.0,1,1000,5,18.0,56,0,0,0,1,0,0,0,0,Kew Gardens,Queens
4204,2476,2100,0.0,1,487,10,4.0,6,1,0,0,0,0,0,0,0,Astoria,Queens
4206,1441,2300,1.0,1,802,10,3.0,7,0,0,0,1,0,0,0,0,Kew Gardens,Queens
4207,10643,2125,2.0,1,750,8,2.0,87,0,0,0,0,0,0,0,0,Sunnyside,Queens
4228,10464,2895,3.0,1,1100,2,2.0,115,0,0,0,0,0,0,0,0,Long Island City,Queens
4235,6798,1975,1.0,1,720,5,5.0,64,1,0,0,0,0,0,0,0,Rego Park,Queens
4245,3268,2375,1.0,1,700,4,3.0,9,1,0,0,0,0,0,0,0,Astoria,Queens
4261,8932,1695,1.0,1,720,2,2.0,13,0,0,0,0,0,0,0,0,Forest Hills,Queens
4274,10913,2400,1.0,1,950,0,8.0,50,0,0,0,0,0,0,0,0,Forest Hills,Queens
4278,5477,2299,2.0,1,850,51,5.0,64,0,0,0,1,0,0,0,0,Oakland Gardens,Queens
4279,8326,1950,1.0,1,900,3,6.0,65,0,0,0,0,0,0,0,0,Jackson Heights,Queens
4300,7941,2975,2.0,2,1100,1,13.0,55,1,0,0,0,0,0,0,0,Rego Park,Queens
4307,4890,2600,1.0,1,950,3,6.0,88,1,0,0,0,0,0,0,0,Long Island City,Queens
4312,7305,2000,1.0,1,663,7,1.0,85,0,0,0,0,0,0,0,0,Astoria,Queens
4331,538,3950,2.0,2,1025,1,2.0,6,0,0,0,1,1,0,0,0,Long Island City,Queens
4348,6347,1650,0.0,1,550,5,3.0,52,0,0,0,0,0,0,0,0,Sunnyside,Queens
4401,5603,1995,2.0,1,800,7,3.0,22,0,0,0,0,0,0,0,0,Forest Hills,Queens
4402,10020,1550,1.0,1,700,4,4.0,21,0,0,0,0,0,0,0,0,Rego Park,Queens
4436,7689,1900,1.0,1,600,1,2.0,0,0,0,0,0,0,0,0,0,Rego Park,Queens
4440,6713,2150,1.0,1,800,3,4.0,13,1,0,0,0,0,0,0,0,Forest Hills,Queens
4451,2663,2200,1.0,1,700,16,3.0,9,0,0,0,1,0,0,0,0,Astoria,Queens
4473,5388,3500,4.0,3,1800,5,4.0,50,0,0,0,0,0,0,0,0,Forest Hills,Queens
4475,5702,3275,1.0,1,630,6,15.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
4492,8683,2600,2.0,1,1000,4,3.0,91,0,0,0,0,0,0,0,0,Astoria,Queens
4500,3966,2500,3.0,1,900,15,2.0,96,0,0,0,0,0,0,0,0,Jackson Heights,Queens
4502,9505,1750,1.0,1,850,7,2.0,61,0,0,0,0,0,0,0,0,Sunnyside,Queens
4510,8192,2700,2.0,1,800,8,1.0,86,0,0,0,0,0,0,0,0,Astoria,Queens
4514,10540,1585,1.0,1,750,2,2.0,90,0,0,0,0,0,0,0,0,Woodside,Queens
4551,10133,1425,0.0,1,540,4,5.0,81,0,1,0,0,0,1,1,0,Flushing,Queens
4569,4512,3229,1.0,1,702,3,20.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens
4586,70,2800,1.0,1,665,1,7.0,0,1,0,0,0,0,0,0,0,Astoria,Queens
4587,6304,2545,1.0,1,655,9,3.0,3,1,0,0,0,0,0,0,0,Astoria,Queens
4595,8934,2550,2.0,1,950,2,3.0,88,0,0,0,0,0,0,0,0,Sunnyside,Queens
4609,2358,4750,2.0,2,1120,3,8.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens
4634,10618,2000,1.0,1,700,3,1.0,8,0,0,0,0,0,0,0,0,Astoria,Queens
4638,6328,1999,2.0,1,1000,1,1.0,65,0,0,0,0,0,0,0,0,Forest Hills,Queens
4657,9562,1895,2.0,2,700,8,3.0,85,0,0,0,0,0,0,0,0,Astoria,Queens
4669,2278,1650,0.0,1,532,3,1.0,66,1,0,0,0,0,0,0,0,Rego Park,Queens
4685,2143,2050,1.0,1,800,4,1.0,56,0,0,0,1,1,0,0,0,Astoria,Queens
4686,6064,4350,2.0,2,1134,2,11.0,4,1,1,0,1,1,1,0,1,Long Island City,Queens
4692,9581,1345,0.0,1,1000,2,2.0,51,0,0,0,0,0,0,0,0,Elmhurst,Queens
4717,3232,5125,3.0,2,1023,6,15.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
4720,2133,2900,1.0,1,914,1,5.0,25,0,0,0,0,0,0,0,0,Forest Hills,Queens
4725,6770,1895,2.0,2,700,8,3.0,85,0,0,0,0,0,0,0,0,Astoria,Queens
4726,1286,3700,3.0,2,1100,2,4.0,86,1,0,0,0,0,0,0,0,Ridgewood,Queens
4729,3504,1845,0.0,1,504,1,10.0,55,1,0,0,0,0,0,0,0,Rego Park,Queens
4730,4809,3000,3.0,1,1200,16,1.0,75,1,0,0,0,0,0,0,0,Astoria,Queens
4737,5812,1800,1.0,1,700,7,9.0,89,0,0,0,0,0,0,0,0,Kew Gardens,Queens
4756,8752,1800,1.0,1,950,4,5.0,75,0,0,0,0,0,0,0,0,Forest Hills,Queens
4762,6575,3300,2.0,1,858,10,7.0,6,1,0,0,0,0,0,0,0,Astoria,Queens
4764,8319,1950,1.0,1,740,4,6.0,80,0,0,0,0,0,0,0,0,Sunnyside,Queens
4775,9309,3700,2.0,2,1275,1,8.0,11,0,0,0,0,0,0,0,0,Forest Hills,Queens
4795,4973,2350,1.0,1,882,11,3.0,8,0,1,0,1,1,0,0,1,Astoria,Queens
4806,6804,1795,1.0,1,550,12,6.0,49,1,0,0,0,0,0,0,0,Flushing,Queens
4838,10897,1875,2.0,1,1050,8,6.0,67,0,0,0,0,0,0,0,0,Rego Park,Queens
4844,5884,3050,1.0,1,700,5,3.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
4875,6572,2625,1.0,1,673,10,13.0,6,1,0,0,0,0,0,0,0,Astoria,Queens
4876,8324,1600,1.0,1,820,2,4.0,85,0,0,1,1,0,0,0,0,Sunnyside,Queens
4879,9466,2950,2.0,2,761,17,16.0,27,0,0,0,0,0,0,0,0,Astoria,Queens
4896,3251,5300,3.0,2,1023,6,20.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
4901,1845,3500,1.0,1,753,1,3.0,85,1,0,0,0,0,0,0,0,Long Island City,Queens
4921,7468,2350,2.0,1,850,10,3.0,85,0,0,0,0,0,0,0,0,Sunnyside,Queens
4926,5587,4850,2.0,2,1140,2,9.0,4,1,0,1,0,1,1,0,1,Long Island City,Queens
4932,471,2650,1.0,1,650,6,21.0,1,1,0,0,0,0,0,0,0,Rego Park,Queens
4934,9478,2200,3.0,1,1000,2,3.0,88,0,0,0,0,0,0,0,0,Astoria,Queens
4940,6760,3750,2.0,0,1047,10,13.0,6,1,0,0,0,0,0,0,0,Astoria,Queens
4949,1614,2950,2.0,2,1038,10,5.0,5,0,0,0,0,0,0,0,0,Astoria,Queens
4976,11245,2200,1.0,1,850,4,3.0,62,1,0,0,0,0,0,0,0,Forest Hills,Queens
4988,6070,2250,2.0,1,1100,14,5.0,60,1,0,0,0,0,0,0,0,Flushing,Queens
4995,1964,2650,1.0,1,686,9,4.0,3,1,0,0,0,0,0,0,0,Astoria,Queens
